-17.60,-24.37,21.15,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-17.70,-24.51,21.23,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-17.80,-24.65,21.31,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-17.89,-24.79,21.40,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-17.99,-24.93,21.48,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.09,-25.07,21.56,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.18,-25.21,21.65,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.28,-25.36,21.73,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.38,-25.50,21.81,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.47,-25.64,21.89,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-18.57,-25.78,21.97,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.67,-25.92,22.06,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.77,-26.06,22.14,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-18.87,-26.21,22.22,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-18.97,-26.35,22.30,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.07,-26.50,22.38,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.17,-26.64,22.46,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.26,-26.78,22.54,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.36,-26.93,22.62,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.46,-27.07,22.70,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.56,-27.22,22.77,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.66,-27.37,22.85,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.77,-27.51,22.93,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-19.87,-27.66,23.01,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-19.97,-27.81,23.09,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.07,-27.96,23.17,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.17,-28.11,23.24,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.27,-28.25,23.32,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.38,-28.40,23.40,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.48,-28.55,23.47,-0.36,-0.08,-0.92,-0.11,0.08,-0.11
-20.59,-28.70,23.55,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.69,-28.86,23.63,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.79,-29.01,23.70,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-20.90,-29.16,23.78,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.00,-29.31,23.86,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-21.11,-29.46,23.93,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.21,-29.61,24.01,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.32,-29.77,24.09,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.42,-29.92,24.16,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-21.53,-30.08,24.24,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.63,-30.23,24.32,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.74,-30.38,24.39,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.85,-30.54,24.47,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-21.95,-30.69,24.54,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-22.06,-30.85,24.62,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-22.17,-31.01,24.69,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-22.27,-31.16,24.77,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-22.38,-31.32,24.84,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-22.49,-31.48,24.92,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-22.60,-31.63,24.99,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-22.71,-31.79,25.06,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-22.81,-31.95,25.14,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-22.92,-32.11,25.21,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-23.03,-32.27,25.29,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-23.14,-32.43,25.36,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-23.25,-32.59,25.43,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-23.36,-32.75,25.51,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
time:3004	
-23.430809,-32.844421,25.549688
-23.48,-32.91,25.58,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-23.59,-33.07,25.65,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-23.70,-33.23,25.73,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-23.81,-33.39,25.80,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-23.92,-33.56,25.87,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-24.03,-33.72,25.94,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-24.14,-33.88,26.02,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-24.25,-34.05,26.09,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-24.36,-34.21,26.16,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-24.48,-34.38,26.23,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-24.59,-34.54,26.30,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-24.71,-34.71,26.37,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-24.82,-34.87,26.44,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-24.93,-35.04,26.51,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-25.05,-35.21,26.58,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-25.16,-35.37,26.65,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-25.27,-35.54,26.72,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-25.39,-35.71,26.79,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-25.50,-35.88,26.86,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-25.61,-36.04,26.93,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-25.73,-36.21,27.00,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-25.85,-36.38,27.06,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-25.96,-36.55,27.13,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
